"","ID","Sex","Partner.ID","Match","Interest.Correlation","Same.Race","Age.of.Partner","Race.of.Partner","Preference.of.Partner.Attract","Preference.of.Partner.Sincerity","Preference.of.Partner.Intelligence","Preference.of.Partner.Fun","Preference.of.Partner.Ambition","Preference.of.Partner.Shared.Interest","Decision.of.Partner","Rating.from.Partner.Attract","Rating.from.Partner.Sincerity","Rating.from.Partner.Intelligence","Rating.from.Partner.Fun","Rating.from.Partner.Ambition","Rating.from.Partner.Shared.Interest","Overall.Like","Assumed.Match.Probability","Met.Before","Age","Field","Race","Importance.Same.Race","Importance.Same.Religion","Origin","Zipcode","Income","Date.Frequency","Go.Out.Frequency","Sports","Art","Gaming","Clubbing","Yoga","Expected.Happiness","Expected.Matches","Attractiveness.1","Sincerity.1","Intelligence.1","Fun.1","Ambition.1","Shared.Interest.1","Attractiveness.2","Sincerity.2","Intelligence.2","Fun.2","Ambition.2","Shared.Interest.2","Attractiveness.3","Sincerity.3","Intelligence.3","Fun.3","Ambition.3","Shared.Interest.3","Attractiveness.4","Sincerity.4","Intelligence.4","Fun.4","Ambition.4","Attractiveness.5","Sincerity.5","Intelligence.5","Fun.5","Ambition.5","Final.Decision","Final.Attractiveness.Rating","Final.Sincerity.Rating"
"5233",352,"Female",371,"No",0.27,"No",27,"European/Caucasian American",40,0,10,50,0,0,0,6,8,8,3,3,2,6,10,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,1,8,6
"5234",352,"Female",372,"No",0.4,"No",27,"European/Caucasian American",30,15,15,20,5,15,0,6,9,8,4,4,4,3,4,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,1,7,8
"5235",352,"Female",373,"No",-0.01,"No",29,"Latino/Hispanic American",75,5,5,10,0,5,0,6,9,9,8,7,8,6,6,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,1,9,9
"5236",352,"Female",374,"No",0.43,"No",30,"Asian/Pacific Islander/Asian-American",50,10,10,10,5,15,1,7,6,5,5,5,6,7,7,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,0,7,7
"5237",352,"Female",375,"No",-0.06,"No",27,"European/Caucasian American",30,20,15,15,8,12,0,5,5,4,4,4,3,4,6,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,1,9,7
"5238",352,"Female",376,"No",0.36,"No",25,"Asian/Pacific Islander/Asian-American",30,10,15,20,15,10,0,5,9,8,6,5,5,5,6,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,1,7,7
"5239",352,"Female",377,"No",-0.34,"No",26,"Asian/Pacific Islander/Asian-American",25,20,10,20,15,10,0,6,8,6,5,6,2,2,4,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,0,6,5
"5240",352,"Female",378,"No",0.16,"No",29,"European/Caucasian American",25,15,20,20,10,10,0,7,9,7,6,5,5,7,6,2,29,"Music Education","Other",6,6,"Taiwan","2,115","",4,3,8,10,4,5,7,9,NA,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,0,6,6
"5241",353,"Female",361,"No",0.53,"No",34,"European/Caucasian American",30,20,30,5,5,10,0,4,9,4,3,3,3,3,1,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,4,4
"5242",353,"Female",362,"No",0.31,"No",30,"European/Caucasian American",20.51,14.53,24.79,17.09,5.98,17.09,0,6,8,8,6,6,6,6,8,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,5,6
"5243",353,"Female",363,"No",0.2,"Yes",23,"Asian/Pacific Islander/Asian-American",25,20,20,20,5,10,0,5,7,6,5,6,4,5,6,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,6,8
"5244",353,"Female",364,"No",-0.29,"No",27,"Latino/Hispanic American",25,25,25,15,10,0,0,5,8,7,6,6,4,5,5,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,6,7
"5245",353,"Female",365,"No",0.53,"No",30,"European/Caucasian American",31.58,10.53,15.79,21.05,10.53,10.53,0,4,6,7,5,7,4,4,4,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,6,6
"5246",353,"Female",366,"No",0.56,"No",27,"European/Caucasian American",14,18,17,16,15,20,0,4,7,6,4,3,2,4,4,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,5,8
"5247",353,"Female",367,"No",-0.39,"No",27,"European/Caucasian American",30,15,20,25,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,NA,NA
"5248",353,"Female",368,"No",0.32,"No",24,"Other",20,10,25,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,NA,NA
"5249",353,"Female",369,"Yes",0.42,"No",25,"European/Caucasian American",17,18,28,27,5,5,1,6,10,9,5,5,6,6,9,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,8,8
"5250",353,"Female",370,"No",-0.27,"No",28,"European/Caucasian American",50,10,10,10,10,10,0,5,9,5,5,6,2,2,2,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,6,7
"5251",353,"Female",371,"No",-0.32,"No",27,"European/Caucasian American",40,0,10,50,0,0,0,4,9,9,2,9,2,3,10,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,7,7
"5252",353,"Female",372,"No",-0.06,"No",27,"European/Caucasian American",30,15,15,20,5,15,0,5,9,8,4,4,4,4,4,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,7,8
"5253",353,"Female",373,"No",-0.06,"No",29,"Latino/Hispanic American",75,5,5,10,0,5,0,6,6,6,7,4,0,5,5,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,7,7
"5254",353,"Female",374,"No",-0.08,"Yes",30,"Asian/Pacific Islander/Asian-American",50,10,10,10,5,15,0,5,5,6,4,6,5,6,5,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,6,7
"5255",353,"Female",375,"No",-0.52,"No",27,"European/Caucasian American",30,20,15,15,8,12,0,2,4,4,2,3,2,3,3,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,6,6
"5256",353,"Female",376,"No",0.5,"Yes",25,"Asian/Pacific Islander/Asian-American",30,10,15,20,15,10,0,5,9,8,5,5,4,4,6,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,1,7,7
"5257",353,"Female",377,"No",-0.46,"Yes",26,"Asian/Pacific Islander/Asian-American",25,20,10,20,15,10,0,6,9,9,6,7,4,3,4,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,4,5
"5258",353,"Female",378,"No",-0.37,"No",29,"European/Caucasian American",25,15,20,20,10,10,0,7,10,6,8,5,5,8,6,2,25,"music education","Asian/Pacific Islander/Asian-American",7,7,"Taiwan","11,373","",2,1,3,9,8,5,5,5,NA,15,10,25,25,10,15,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,8,8,8,8,8,0,4,5
"5259",354,"Female",361,"No",0.26,"Yes",34,"European/Caucasian American",30,20,30,5,5,10,0,10,9,9,10,9,9,9.7,10,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,1,10
"5260",354,"Female",362,"Yes",-0.03,"Yes",30,"European/Caucasian American",20.51,14.53,24.79,17.09,5.98,17.09,1,6,8,8,8,8,8,8,NA,NA,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,4,10
"5261",354,"Female",363,"No",-0.25,"No",23,"Asian/Pacific Islander/Asian-American",25,20,20,20,5,10,1,7,7,8,8,8,7,8,7,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,1,10
"5262",354,"Female",364,"Yes",0.6,"No",27,"Latino/Hispanic American",25,25,25,15,10,0,1,8,7,7,9,8,8,7,6,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,7,10
"5263",354,"Female",365,"Yes",-0.1,"Yes",30,"European/Caucasian American",31.58,10.53,15.79,21.05,10.53,10.53,1,8,6,7,8,7,6,7,7,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,9,10
"5264",354,"Female",366,"Yes",-0.02,"Yes",27,"European/Caucasian American",14,18,17,16,15,20,1,8,7,7,9,8,7,8,7,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,9,10
"5265",354,"Female",367,"No",0.27,"Yes",27,"European/Caucasian American",30,15,20,25,5,5,0,7,8,7,8,7,8,7,7,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,2,8
"5266",354,"Female",368,"Yes",0.11,"No",24,"Other",20,10,25,20,10,15,1,7,8,8,8,8,9,7,8,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,8,9
"5267",354,"Female",369,"Yes",0.22,"Yes",25,"European/Caucasian American",17,18,28,27,5,5,1,10,9,10,10,10,10,10,10,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,5,10
"5268",354,"Female",370,"No",0.31,"Yes",28,"European/Caucasian American",50,10,10,10,10,10,0,6,8,6,8,6,8,6,6,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,7,9
"5269",354,"Female",371,"Yes",0.43,"Yes",27,"European/Caucasian American",40,0,10,50,0,0,1,6,8,7,10,7,10,8,10,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,9,10
"5270",354,"Female",372,"Yes",0.54,"Yes",27,"European/Caucasian American",30,15,15,20,5,15,1,7,7,6,7,7,8,8,7,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,4,8
"5271",354,"Female",373,"No",0.04,"No",29,"Latino/Hispanic American",75,5,5,10,0,5,0,7,9,9,9,9,10,8,8,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,7,7
"5272",354,"Female",374,"No",0.54,"No",30,"Asian/Pacific Islander/Asian-American",50,10,10,10,5,15,0,6,4,3,5,4,6,5,6,NA,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,NA,NA
"5273",354,"Female",375,"No",0.49,"Yes",27,"European/Caucasian American",30,20,15,15,8,12,0,2,3,6,4,6,3,4,4,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,7,10
"5274",354,"Female",376,"No",0.11,"No",25,"Asian/Pacific Islander/Asian-American",30,10,15,20,15,10,0,6,8,7,4,6,6,4,4,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,4,10
"5275",354,"Female",377,"No",0.29,"No",26,"Asian/Pacific Islander/Asian-American",25,20,10,20,15,10,0,6,7,6,8,5,4,5,5,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,0,2,8
"5276",354,"Female",378,"No",0.36,"Yes",29,"European/Caucasian American",25,15,20,20,10,10,0,6,6,5,8,6,5,6,6,2,22,"Clinical Psychology","European/Caucasian American",9,8,"Manhattan","10,128","49,409.00",6,1,10,8,1,1,6,7,NA,20,10,20,20,20,10,25,5,20,15,17,18,40,5,10,25,15,15,7,7,10,8,8,7,8,8,10,8,1,7,9
"5277",355,"Female",361,"No",0.41,"Yes",34,"European/Caucasian American",30,20,30,5,5,10,0,7,8,6,7,7,4,7,6,NA,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,4,8
"5278",355,"Female",362,"No",0.64,"Yes",30,"European/Caucasian American",20.51,14.53,24.79,17.09,5.98,17.09,1,8,8,8,8,8,8,8,NA,NA,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,5,8
"5279",355,"Female",363,"No",0.36,"No",23,"Asian/Pacific Islander/Asian-American",25,20,20,20,5,10,1,6,8,8,7,8,7,7,6,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,5,6
"5280",355,"Female",364,"No",0.09,"No",27,"Latino/Hispanic American",25,25,25,15,10,0,1,7,9,9,8,9,7,8,6,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,5,10
"5281",355,"Female",365,"No",0.65,"Yes",30,"European/Caucasian American",31.58,10.53,15.79,21.05,10.53,10.53,1,9,7,6,8,5,8,8,7,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,8,9
"5282",355,"Female",366,"Yes",0.53,"Yes",27,"European/Caucasian American",14,18,17,16,15,20,1,9,8,9,9,9,8,9,8,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,1,9,8
"5283",355,"Female",367,"No",0.07,"Yes",27,"European/Caucasian American",30,15,20,25,5,5,0,7,7,6,8,6,5,6,7,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,7,6
"5284",355,"Female",368,"No",0.06,"No",24,"Other",20,10,25,20,10,15,0,7,8,7,8,7,7,6,6,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,7,6
"5285",355,"Female",369,"No",0.23,"Yes",25,"European/Caucasian American",17,18,28,27,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,NA,NA
"5286",355,"Female",370,"No",0.25,"Yes",28,"European/Caucasian American",50,10,10,10,10,10,1,8,8,8,8,7,7,8,8,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,NA,NA
"5287",355,"Female",371,"No",0.09,"Yes",27,"European/Caucasian American",40,0,10,50,0,0,1,8,6,5,7,5,5,6,10,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,9,8
"5288",355,"Female",372,"No",-0.01,"Yes",27,"European/Caucasian American",30,15,15,20,5,15,1,9,8,7,7,6,6,7,6,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,5,6
"5289",355,"Female",373,"No",0.44,"No",29,"Latino/Hispanic American",75,5,5,10,0,5,0,8,9,9,8,8,8,8,10,NA,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,1,9,8
"5290",355,"Female",374,"No",0.1,"No",30,"Asian/Pacific Islander/Asian-American",50,10,10,10,5,15,1,7,6,5,5,6,5,4,6,NA,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,NA,NA
"5291",355,"Female",375,"No",0.15,"Yes",27,"European/Caucasian American",30,20,15,15,8,12,0,2,4,4,2,5,2,3,5,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,1,9,6
"5292",355,"Female",376,"No",0.08,"No",25,"Asian/Pacific Islander/Asian-American",30,10,15,20,15,10,0,7,8,7,5,6,5,5,5,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,7,9
"5293",355,"Female",377,"No",-0.21,"No",26,"Asian/Pacific Islander/Asian-American",25,20,10,20,15,10,0,7,6,6,7,6,5,6,6,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,6,7
"5294",355,"Female",378,"No",0.52,"Yes",29,"European/Caucasian American",25,15,20,20,10,10,1,7,8,5,8,6,5,8,7,2,24,"Clinical Psychology","European/Caucasian American",10,2,"NJ","8,225","",4,3,9,7,1,9,2,7,NA,50,20,10,5,10,5,50,20,10,5,10,5,60,10,5,20,5,0,6,10,8,8,8,6,6,7,8,8,0,7,6
"5295",356,"Female",361,"No",0.14,"Yes",34,"European/Caucasian American",30,20,30,5,5,10,0,9,10,9,8,9,7,9,8,2,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,4,8
"5296",356,"Female",362,"No",0.12,"Yes",30,"European/Caucasian American",20.51,14.53,24.79,17.09,5.98,17.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,NA,NA
"5297",356,"Female",363,"No",-0.17,"No",23,"Asian/Pacific Islander/Asian-American",25,20,20,20,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,NA,NA
"5298",356,"Female",364,"No",0.45,"No",27,"Latino/Hispanic American",25,25,25,15,10,0,0,9,7,9,4,9,6,7,3,2,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,7,6
"5299",356,"Female",365,"No",0.09,"Yes",30,"European/Caucasian American",31.58,10.53,15.79,21.05,10.53,10.53,1,9.9,8,8,8,8,9,9,8,2,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,5,7
"5300",356,"Female",366,"No",-0.05,"Yes",27,"European/Caucasian American",14,18,17,16,15,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,0,NA,NA
"5301",356,"Female",367,"Yes",0.21,"Yes",27,"European/Caucasian American",30,15,20,25,5,5,1,9,7,8,6,7,7,8,6,2,27,"Counseling Psychology","European/Caucasian American",2,4,"Pennsylvania","18,103","31,516.00",7,2,10,5,1,5,6,4,NA,15,25,20,20,0,20,30,10,15,15,30,0,50,0,20,25,0,5,7,10,8,9,6,7,10,9,7,9,1,5,9
